Emotion,Time,Weather,Tempo_Min,Tempo_Max,Valence_Min,Valence_Max,Energy_Min,Energy_Max,Language,Playlist size,Playlist
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,14
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,English,5,7
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,English,4,6
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,English,3,13
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,3,13
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,3
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,12
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,15
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,10
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,14
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,10
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,1
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,10
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,15
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,11
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,1
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,English,5,7
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,14
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,English,3,16
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,1
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,4,6
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,2,5
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,14
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,3
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,4
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,14
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,15
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,3
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,2
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,1
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,2
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,English,3,16
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,3,8
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,3
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,English,4,14
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,3,13
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,2,5
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,English,2,5
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,4
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,16
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,English,4,15
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,3,8
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,English,4,12
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,1
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,3
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,4,6
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Aggressive,Study,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,2
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,3
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,16
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,English,4,6
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Aggressive,Study,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,15
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,English,4,14
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,15
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,5,2
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,12
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,1
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,3,13
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,1
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,English,4,6
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,4
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,14
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,16
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,4,4
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,English,3,13
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,English,2,5
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,12
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,1
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,2
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,English,3,13
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,2,5
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,12
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,1
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,2
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Aggressive,Study,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,English,2,5
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,3,8
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,English,3,13
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Lazy,Night,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,9
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,3,8
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,1
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,English,3,8
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,4,6
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,4
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,1
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,English,5,7
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Lazy,Study,Rainy,100,120,0.66,0.7,0.5,0.6,English,3,11
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,14
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,2,5
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,1
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,1
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,16
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,3,8
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Neutral,Study,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Sinhala,4,10
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Aggressive,Night,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,4
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,2
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,English,3,16
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,3
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,3,8
Nervous,Study,Rainy,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,English,2,5
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,5,7
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,11
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,English,5,2
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,5,7
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,9
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,English,4,10
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,3
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,English,4,6
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,Sinhala,3,11
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,5,2
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Aggressive,Evening,Rainy,70,100,0.45,0.6,0.4,0.55,English,4,6
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,2,5
Neutral,Evening,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,15
Neutral,Study,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Lazy,Night,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,3,9
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,3,16
Neutral,Morning,Rainy,90,110,0.5,0.65,0.5,0.6,Hindi,4,14
Lazy,Morning,Rainy,100,120,0.66,0.7,0.5,0.6,Hindi,4,10
Aggressive,Study,Rainy,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,3,13
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,2
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,English,3,8
Aggressive,Night,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,5,7
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,Sinhala,4,14
Neutral,Morning,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,13
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,1
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,15
Neutral,Night,Rainy,90,110,0.5,0.65,0.5,0.6,English,4,15
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,English,4,6
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,Hindi,5,2
Nervous,Evening,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,5,2
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,Sinhala,4,15
Nervous,Night,Sunny,60,90,0.5,0.65,0.4,0.55,English,5,1
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Aggressive,Morning,Sunny,70,100,0.45,0.6,0.4,0.55,English,2,5
Aggressive,Morning,Rainy,70,100,0.45,0.6,0.4,0.55,English,3,8
Neutral,Night,Sunny,90,110,0.5,0.65,0.5,0.6,English,4,14
Lazy,Study,Sunny,100,120,0.66,0.7,0.5,0.6,English,3,9
Nervous,Morning,Rainy,60,90,0.5,0.65,0.4,0.55,English,4,4
Nervous,Study,Sunny,60,90,0.5,0.65,0.4,0.55,English,4,3
Lazy,Evening,Rainy,100,120,0.66,0.7,0.5,0.6,English,4,12
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Hindi,4,6
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,3,8
Nervous,Morning,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,4,4
Aggressive,Evening,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Nervous,Night,Rainy,60,90,0.5,0.65,0.4,0.55,Hindi,4,3
Lazy,Evening,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Lazy,Morning,Sunny,100,120,0.66,0.7,0.5,0.6,Hindi,4,12
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,English,4,6
Neutral,Evening,Sunny,90,110,0.5,0.65,0.5,0.6,Hindi,3,16
Aggressive,Study,Sunny,70,100,0.45,0.6,0.4,0.55,Sinhala,5,7
Nervous,Evening,Sunny,60,90,0.5,0.65,0.4,0.55,Sinhala,5,2
